Date,Temperature (°C),Rainfall (mm),Humidity (%),Dengue_Cases
2017-04-09,26.39,178.04,81.91,18
2017-04-10,32.17,138.31,80.79,16
2017-04-11,32.22,184.62,71.18,19
2017-04-12,29.85,151.41,81.09,19
2017-04-13,26.67,149.46,78.03,17
2017-04-14,29.96,113.4,75.01,14
2017-04-15,29.58,155.23,82.31,16
2017-04-16,31.71,148.28,80.95,17
2017-04-17,28.55,111.47,78.53,13
2017-04-18,32.76,104.62,83.64,14
2017-04-19,29.8,140.47,85.71,19
2017-04-20,32.19,139.21,68.94,17
2017-04-21,29.38,138.58,79.99,17
2017-04-22,29.67,119.34,71.47,15
2017-04-23,32.77,154.96,78.69,16
2017-04-24,28.68,169.25,75.74,22
2017-04-25,29.94,133.99,68.06,15
2017-04-26,28.13,149.43,77.96,15
2017-04-27,32.71,146.02,81.0,15
2017-04-28,30.02,130.06,87.34,17
2017-04-29,29.6,113.36,73.87,13
2017-04-30,29.79,161.2,85.36,19
2017-05-01,30.23,160.87,81.06,19
2017-05-02,28.06,165.13,82.81,18
2017-05-03,29.6,140.89,70.24,14
2017-05-04,26.66,152.43,75.9,17
2017-05-05,26.97,155.04,69.8,18
2017-05-06,28.63,118.1,72.32,16
2017-05-07,27.18,115.07,78.39,18
2017-05-08,27.61,180.84,82.07,20
2017-05-09,27.9,123.41,72.03,13
2017-05-10,31.35,128.0,81.15,15
2017-05-11,27.42,164.47,78.09,17
2017-05-12,27.12,115.78,76.85,15
2017-05-13,29.31,118.38,73.36,18
2017-05-14,28.86,156.61,74.54,17
2017-05-15,29.1,105.93,73.77,15
2017-05-16,29.79,116.39,63.34,18
2017-05-17,27.42,133.36,67.55,15
2017-05-18,30.51,110.97,77.78,19
2017-05-19,29.56,139.58,73.24,14
2017-05-20,27.52,139.79,70.19,21
2017-05-21,29.91,128.89,75.89,16
2017-05-22,31.64,132.27,72.5,15
2017-05-23,29.05,119.67,78.43,17
2017-05-24,27.94,148.21,69.17,15
2017-05-25,24.96,112.04,68.46,15
2017-05-26,28.29,159.32,62.91,16
2017-05-27,30.52,127.73,75.35,13
2017-05-28,27.13,137.06,82.44,18
2017-05-29,28.0,161.83,77.15,18
2017-05-30,25.9,138.43,72.15,15
2017-05-31,29.36,111.63,77.38,15
2017-06-01,28.43,129.29,62.32,13
2017-06-02,30.21,101.29,61.76,12
2017-06-03,30.33,122.84,65.95,17
2017-06-04,25.78,109.98,66.87,17
2017-06-05,27.67,110.8,58.97,18
2017-06-06,23.19,102.98,71.55,15
2017-06-07,28.43,118.53,64.71,13
2017-06-08,26.33,86.91,69.02,13
2017-06-09,26.91,99.2,66.57,13
2017-06-10,26.97,111.6,60.8,14
2017-06-11,24.58,111.11,69.13,17
2017-06-12,26.53,124.81,64.94,18
2017-06-13,25.04,103.13,59.34,16
2017-06-14,25.27,111.98,55.2,13
2017-06-15,27.18,135.78,54.19,16
2017-06-16,29.6,107.32,61.59,14
2017-06-17,26.73,110.14,69.29,12
2017-06-18,23.95,157.16,67.09,17
2017-06-19,27.07,98.29,67.86,14
2017-06-20,24.65,64.79,60.67,12
2017-06-21,29.19,118.66,66.53,20
2017-06-22,23.91,90.04,60.47,12
2017-06-23,26.09,120.02,70.02,16
2017-06-24,22.05,106.43,59.84,13
2017-06-25,25.35,97.58,60.21,14
2017-06-26,25.84,109.73,61.58,16
2017-06-27,25.52,88.01,61.62,19
2017-06-28,26.37,126.49,55.07,16
2017-06-29,24.3,98.45,69.22,17
2017-06-30,25.71,91.77,55.88,16
2017-07-01,23.36,73.57,68.68,18
2017-07-02,26.08,132.07,60.61,14
2017-07-03,25.07,86.33,59.32,14
2017-07-04,25.28,82.81,60.0,11
2017-07-05,26.98,124.82,54.97,15
2017-07-06,25.23,80.62,60.12,12
2017-07-07,24.58,90.76,61.53,13
2017-07-08,25.96,67.22,61.5,13
2017-07-09,25.61,67.26,56.96,17
2017-07-10,25.53,104.51,52.87,14
2017-07-11,21.8,85.07,53.7,12
2017-07-12,24.22,106.25,56.58,14
2017-07-13,24.07,107.32,58.53,17
2017-07-14,23.69,100.96,57.95,11
2017-07-15,27.57,61.62,58.94,11
2017-07-16,22.25,60.1,48.39,11
2017-07-17,24.25,116.01,61.63,14
2017-07-18,21.96,47.77,47.37,12
2017-07-19,26.52,86.73,57.97,15
2017-07-20,27.24,95.24,55.78,15
2017-07-21,23.83,93.94,52.14,14
2017-07-22,23.6,83.01,45.41,10
2017-07-23,21.88,108.69,53.31,12
2017-07-24,26.34,81.3,52.25,13
2017-07-25,21.97,106.37,46.65,13
2017-07-26,21.25,133.48,61.16,16
2017-07-27,24.66,94.89,46.43,14
2017-07-28,23.56,60.03,50.9,12
2017-07-29,20.65,76.08,51.76,11
2017-07-30,24.78,91.21,51.03,12
2017-07-31,21.06,69.55,50.91,12
2017-08-01,23.53,82.33,61.92,12
2017-08-02,21.94,81.29,49.44,12
2017-08-03,20.88,90.5,51.28,14
2017-08-04,23.58,25.26,54.54,9
2017-08-05,24.1,63.17,46.37,11
2017-08-06,21.31,97.69,48.74,18
2017-08-07,23.17,59.9,48.57,13
2017-08-08,22.82,87.34,45.63,13
2017-08-09,22.47,79.0,38.76,17
2017-08-10,19.76,49.99,41.8,8
2017-08-11,20.22,44.34,46.71,13
2017-08-12,20.43,91.4,46.67,12
2017-08-13,21.29,64.2,38.75,14
2017-08-14,23.3,90.45,43.73,11
2017-08-15,21.2,35.76,43.64,13
2017-08-16,21.3,61.16,39.72,14
2017-08-17,21.33,49.64,50.99,14
2017-08-18,18.73,46.78,43.17,9
2017-08-19,21.08,57.44,56.4,12
2017-08-20,25.67,73.9,55.25,13
2017-08-21,20.48,55.65,42.02,11
2017-08-22,21.33,23.19,41.91,11
2017-08-23,22.63,50.67,39.93,12
2017-08-24,19.79,49.74,41.24,8
2017-08-25,21.63,72.97,37.06,11
2017-08-26,21.64,28.85,46.04,10
2017-08-27,24.08,76.21,39.29,15
2017-08-28,19.4,32.87,42.67,10
2017-08-29,21.08,58.68,38.12,13
2017-08-30,18.78,27.38,34.28,13
2017-08-31,21.38,86.07,43.13,13
2017-09-01,21.86,42.09,47.32,9
2017-09-02,19.43,22.94,41.41,8
2017-09-03,20.84,54.37,34.76,8
2017-09-04,22.19,65.55,37.76,11
2017-09-05,19.35,55.73,44.06,13
2017-09-06,22.34,68.08,40.66,12
2017-09-07,18.46,87.93,42.71,13
2017-09-08,18.45,52.27,42.88,14
2017-09-09,18.69,50.58,44.34,9
2017-09-10,22.89,17.07,36.86,8
2017-09-11,19.25,47.67,40.6,9
2017-09-12,21.77,63.16,43.74,16
2017-09-13,17.65,95.46,42.53,12
2017-09-14,17.97,62.02,43.61,12
2017-09-15,19.51,72.4,39.85,10
2017-09-16,20.46,5.23,43.89,10
2017-09-17,20.19,36.93,33.56,12
2017-09-18,22.22,38.39,40.48,9
2017-09-19,21.2,24.41,39.24,12
2017-09-20,21.8,43.85,36.1,11
2017-09-21,19.67,28.37,35.98,9
2017-09-22,20.67,24.54,38.85,9
2017-09-23,18.89,68.01,34.15,10
2017-09-24,18.28,43.42,40.74,13
2017-09-25,20.29,86.07,36.54,13
2017-09-26,21.42,31.06,34.69,10
2017-09-27,18.39,28.2,40.15,8
2017-09-28,21.65,77.05,44.92,11
2017-09-29,18.8,78.29,37.24,17
2017-09-30,21.02,76.93,48.66,17
2017-10-01,19.2,56.09,45.78,10
2017-10-02,18.28,50.36,34.31,13
2017-10-03,18.36,86.0,41.44,13
2017-10-04,20.47,95.91,42.0,12
2017-10-05,19.39,36.89,40.29,10
2017-10-06,19.53,67.61,38.71,14
2017-10-07,19.33,54.77,42.54,12
2017-10-08,20.76,91.44,44.96,12
2017-10-09,20.4,16.26,48.75,9
2017-10-10,20.33,78.55,41.11,14
2017-10-11,24.51,28.59,36.06,10
2017-10-12,17.01,63.1,39.01,12
2017-10-13,20.46,48.19,39.72,12
2017-10-14,21.84,57.84,41.92,13
2017-10-15,19.79,93.37,35.03,17
2017-10-16,22.22,49.86,37.52,11
2017-10-17,19.56,29.03,37.83,11
2017-10-18,20.19,28.65,41.09,12
2017-10-19,20.68,73.13,39.65,14
2017-10-20,22.39,47.22,44.72,12
2017-10-21,19.98,98.49,37.05,13
2017-10-22,21.08,43.38,36.47,12
2017-10-23,19.36,44.29,44.27,10
2017-10-24,19.22,60.84,46.46,11
2017-10-25,19.84,33.88,40.92,9
2017-10-26,18.99,7.91,46.6,8
2017-10-27,20.0,43.97,40.62,11
2017-10-28,21.07,70.2,41.95,11
2017-10-29,20.32,52.25,41.07,12
2017-10-30,19.99,97.18,43.13,16
2017-10-31,20.75,70.21,38.65,12
2017-11-01,21.37,38.77,50.75,10
2017-11-02,21.54,39.49,33.91,8
2017-11-03,18.56,36.19,37.85,8
2017-11-04,21.25,59.07,41.07,14
2017-11-05,21.09,56.12,41.4,14
2017-11-06,20.74,45.49,49.31,14
2017-11-07,22.59,81.91,46.61,13
2017-11-08,21.7,73.87,36.39,14
2017-11-09,20.66,49.66,45.88,11
2017-11-10,23.07,43.38,45.36,11
2017-11-11,22.12,71.26,41.43,11
2017-11-12,23.89,37.61,51.62,9
2017-11-13,23.22,84.5,54.34,14
2017-11-14,21.71,42.3,42.61,12
2017-11-15,21.8,104.5,43.68,14
2017-11-16,19.39,83.85,43.85,13
2017-11-17,22.33,91.21,39.36,12
2017-11-18,22.19,87.67,36.19,17
2017-11-19,21.99,56.54,30.0,10
2017-11-20,21.65,59.12,42.34,9
2017-11-21,20.41,79.97,46.02,13
2017-11-22,20.77,69.44,41.29,10
2017-11-23,23.12,39.9,35.35,11
2017-11-24,24.19,70.07,39.08,13
2017-11-25,22.85,52.63,45.98,13
2017-11-26,21.9,65.6,47.05,17
2017-11-27,21.79,56.74,49.09,15
2017-11-28,21.21,62.36,49.13,12
2017-11-29,23.21,78.64,47.74,13
2017-11-30,23.86,82.32,46.7,15
2017-12-01,25.61,67.71,46.02,9
2017-12-02,22.55,93.9,53.78,13
2017-12-03,23.04,73.0,53.67,12
2017-12-04,22.96,72.22,51.0,13
2017-12-05,23.05,71.73,51.83,12
2017-12-06,24.53,68.26,57.55,10
2017-12-07,25.35,97.44,47.47,15
2017-12-08,22.61,79.89,55.63,13
2017-12-09,20.31,71.37,52.14,13
2017-12-10,24.16,78.29,60.2,14
2017-12-11,22.8,71.1,54.77,11
2017-12-12,23.77,116.74,49.3,15
2017-12-13,23.51,86.19,51.55,14
2017-12-14,24.02,38.6,50.42,9
2017-12-15,21.56,104.79,50.91,15
2017-12-16,24.68,83.44,51.13,11
2017-12-17,24.53,120.04,65.29,16
2017-12-18,24.41,72.5,58.05,15
2017-12-19,23.83,88.12,58.99,13
2017-12-20,22.87,107.99,45.06,13
2017-12-21,22.07,62.88,54.07,11
2017-12-22,23.39,71.88,49.92,11
2017-12-23,24.74,106.61,62.11,15
2017-12-24,24.8,107.73,63.37,15
2017-12-25,27.77,88.72,54.85,13
2017-12-26,24.49,97.75,57.24,17
2017-12-27,24.75,106.22,58.17,13
2017-12-28,27.26,95.31,61.38,15
2017-12-29,24.25,102.11,57.62,12
2017-12-30,25.93,98.34,45.12,16
2017-12-31,26.23,92.72,62.73,15
2018-01-01,23.07,97.75,67.69,12
2018-01-02,25.69,118.52,54.6,16
2018-01-03,24.56,76.24,51.47,11
2018-01-04,25.96,118.6,64.3,16
2018-01-05,26.1,116.27,56.92,14
2018-01-06,25.59,67.07,54.96,13
2018-01-07,24.91,100.0,60.89,13
2018-01-08,25.92,77.58,64.42,12
2018-01-09,23.95,79.71,60.48,13
2018-01-10,25.86,87.74,56.06,15
2018-01-11,25.76,92.11,63.6,14
2018-01-12,24.16,118.78,65.38,14
2018-01-13,23.51,119.98,70.52,14
2018-01-14,27.07,143.67,63.36,15
2018-01-15,26.69,108.11,68.01,15
2018-01-16,26.94,92.54,67.77,13
2018-01-17,24.2,110.79,66.03,14
2018-01-18,24.77,95.21,71.71,12
2018-01-19,28.18,113.69,78.04,16
2018-01-20,28.68,132.39,61.89,18
2018-01-21,26.88,135.58,65.29,14
2018-01-22,25.78,102.06,64.61,18
2018-01-23,28.23,127.25,72.02,16
2018-01-24,26.64,122.53,75.08,17
2018-01-25,30.35,103.41,67.9,13
2018-01-26,28.38,105.4,71.12,12
2018-01-27,27.51,145.43,67.38,15
2018-01-28,26.33,103.71,70.26,13
2018-01-29,26.59,127.84,72.99,17
2018-01-30,27.73,102.84,67.26,14
2018-01-31,28.91,114.54,76.93,16
2018-02-01,27.25,142.58,66.6,19
2018-02-02,28.06,125.83,67.9,14
2018-02-03,28.59,159.47,69.21,21
2018-02-04,28.36,131.23,67.36,15
2018-02-05,27.71,130.57,69.31,15
2018-02-06,27.0,114.71,76.21,18
2018-02-07,27.16,144.97,75.17,16
2018-02-08,28.36,101.55,73.24,12
2018-02-09,26.61,92.32,63.26,12
2018-02-10,29.96,126.4,64.21,16
2018-02-11,30.19,128.1,66.66,17
2018-02-12,29.61,129.38,78.46,16
2018-02-13,29.79,139.96,77.44,17
2018-02-14,31.96,104.41,71.63,14
2018-02-15,29.64,132.72,77.11,16
2018-02-16,28.36,131.0,77.45,14
2018-02-17,27.39,139.0,77.98,15
2018-02-18,27.87,166.75,72.38,17
2018-02-19,29.0,151.9,83.63,18
2018-02-20,26.99,148.33,74.18,14
2018-02-21,29.07,140.96,70.43,16
2018-02-22,30.45,155.66,77.59,15
2018-02-23,26.45,142.31,68.37,15
2018-02-24,28.03,153.5,75.19,18
2018-02-25,33.03,116.31,73.65,14
2018-02-26,27.63,142.06,77.31,17
2018-02-27,28.7,158.49,76.06,17
2018-02-28,27.27,125.29,86.27,14
2018-03-01,28.97,138.82,71.5,19
2018-03-02,30.32,152.73,84.17,16
2018-03-03,27.26,158.74,82.73,18
2018-03-04,30.9,124.15,86.41,14
2018-03-05,34.24,149.23,80.55,15
2018-03-06,30.5,162.59,78.22,17
2018-03-07,29.22,158.34,70.33,17
2018-03-08,30.07,146.82,83.81,14
2018-03-09,32.09,172.37,83.06,19
2018-03-10,31.04,135.57,70.72,15
2018-03-11,31.49,120.73,79.99,15
2018-03-12,29.42,172.95,78.41,19
2018-03-13,29.45,168.59,70.09,20
2018-03-14,30.94,132.32,81.96,17
2018-03-15,27.88,147.4,74.25,16
2018-03-16,27.86,121.3,86.57,16
2018-03-17,31.5,159.91,84.87,16
2018-03-18,29.38,166.08,82.89,17
2018-03-19,29.92,185.2,80.14,19
2018-03-20,31.32,149.17,81.33,15
2018-03-21,29.85,134.84,84.45,18
2018-03-22,31.33,154.65,86.48,18
2018-03-23,30.65,145.51,72.37,16
2018-03-24,28.97,129.84,78.04,15
2018-03-25,30.76,113.36,88.21,16
2018-03-26,29.48,158.94,84.1,18
2018-03-27,33.21,139.44,76.13,17
2018-03-28,30.58,222.55,81.38,23
2018-03-29,33.51,144.14,79.99,15
2018-03-30,31.33,119.78,74.49,19
2018-03-31,30.13,166.25,88.19,18
2018-04-01,27.6,155.57,83.25,18
2018-04-02,30.19,188.92,81.56,21
2018-04-03,29.36,192.45,86.07,22
2018-04-04,28.2,149.52,87.48,18
2018-04-05,31.1,152.84,70.91,20
2018-04-06,28.89,165.56,83.48,20
2018-04-07,27.29,149.87,89.8,17
2018-04-08,28.81,161.02,82.23,17
2018-04-09,28.07,128.7,80.39,14
2018-04-10,30.84,134.92,83.12,17
2018-04-11,28.14,149.83,69.4,19
2018-04-12,29.28,131.04,73.42,18
2018-04-13,28.45,127.76,84.14,22
2018-04-14,29.36,153.26,80.75,17
2018-04-15,29.19,183.05,75.9,20
2018-04-16,27.76,158.07,83.36,18
2018-04-17,30.6,147.85,84.89,15
2018-04-18,31.32,83.71,74.35,14
2018-04-19,28.64,105.87,81.1,14
2018-04-20,28.24,146.73,83.47,20
2018-04-21,31.26,155.12,74.13,19
2018-04-22,30.08,129.79,70.3,16
2018-04-23,26.97,132.23,83.73,15
2018-04-24,29.18,125.34,75.83,19
2018-04-25,29.43,146.2,79.57,21
2018-04-26,28.96,141.02,76.15,19
2018-04-27,30.76,135.47,75.97,18
2018-04-28,29.19,124.78,65.04,18
2018-04-29,29.79,159.89,83.06,20
2018-04-30,29.12,133.34,80.39,17
2018-05-01,28.75,165.53,78.1,19
2018-05-02,28.17,96.81,79.64,14
2018-05-03,28.08,131.22,65.49,15
2018-05-04,30.1,130.43,78.32,16
2018-05-05,28.39,105.17,70.3,17
2018-05-06,26.98,135.43,74.15,16
2018-05-07,29.45,132.79,75.25,16
2018-05-08,30.23,108.63,78.42,15
2018-05-09,28.96,151.67,81.73,19
2018-05-10,28.94,148.47,74.09,16
2018-05-11,28.12,128.84,72.33,17
2018-05-12,27.54,115.57,73.27,15
2018-05-13,30.02,171.54,67.82,17
2018-05-14,27.28,116.57,77.63,17
2018-05-15,26.87,135.05,82.06,19
2018-05-16,26.78,129.08,74.67,15
2018-05-17,27.42,143.8,75.49,14
2018-05-18,26.25,103.48,79.89,16
2018-05-19,29.43,147.25,74.06,16
2018-05-20,27.28,152.2,69.16,17
2018-05-21,26.15,162.21,69.07,19
2018-05-22,27.54,130.85,75.18,13
2018-05-23,28.44,158.57,74.18,19
2018-05-24,29.51,143.66,63.51,17
2018-05-25,29.21,114.67,67.98,17
2018-05-26,29.12,129.38,73.33,18
2018-05-27,25.75,130.0,73.65,16
2018-05-28,25.41,119.71,76.27,20
2018-05-29,28.79,130.35,70.06,16
2018-05-30,26.96,121.86,65.31,14
2018-05-31,27.81,119.59,71.08,16
2018-06-01,26.74,96.76,76.43,13
2018-06-02,27.35,108.33,73.75,12
2018-06-03,28.96,135.7,69.52,23
2018-06-04,29.01,113.87,69.37,14
2018-06-05,26.04,142.66,70.61,15
2018-06-06,29.76,132.02,64.23,16
2018-06-07,28.61,115.69,66.6,16
2018-06-08,26.85,118.28,65.03,13
2018-06-09,27.77,115.76,66.9,12
2018-06-10,26.09,109.27,59.49,14
2018-06-11,26.61,152.62,62.46,17
2018-06-12,25.82,109.2,67.08,16
2018-06-13,27.11,118.34,60.99,15
2018-06-14,26.67,85.97,65.24,11
2018-06-15,27.93,144.27,64.9,20
2018-06-16,26.9,113.05,60.48,15
2018-06-17,26.31,114.95,62.06,14
2018-06-18,25.61,99.66,71.8,15
2018-06-19,27.39,120.06,67.31,15
2018-06-20,28.5,123.83,65.72,17
2018-06-21,25.52,118.57,61.14,16
2018-06-22,25.55,120.39,59.47,13
2018-06-23,25.61,108.14,66.66,18
2018-06-24,25.56,136.44,59.22,19
2018-06-25,26.76,124.93,54.23,14
2018-06-26,25.54,94.59,59.83,14
2018-06-27,27.59,89.97,64.67,13
2018-06-28,26.76,106.85,62.34,15
2018-06-29,25.16,104.25,60.72,13
2018-06-30,24.64,102.04,55.71,12
2018-07-01,24.05,100.84,57.9,11
2018-07-02,25.16,105.33,60.52,16
2018-07-03,21.72,93.75,61.95,15
2018-07-04,25.63,136.84,65.22,13
2018-07-05,23.74,92.37,55.86,13
2018-07-06,24.34,109.36,64.08,15
2018-07-07,25.45,103.75,61.55,16
2018-07-08,24.41,115.44,63.74,13
2018-07-09,25.59,124.24,55.15,19
2018-07-10,25.94,118.18,55.48,18
2018-07-11,25.55,86.19,65.34,14
2018-07-12,19.04,82.7,51.95,16
2018-07-13,22.77,81.8,57.83,14
2018-07-14,26.16,86.12,52.91,11
2018-07-15,24.88,57.59,53.53,13
2018-07-16,23.14,81.11,54.01,12
2018-07-17,25.39,82.02,50.91,10
2018-07-18,23.43,66.09,55.97,12
2018-07-19,26.15,72.27,52.68,11
2018-07-20,22.42,105.55,50.42,14
2018-07-21,25.45,103.56,46.57,17
2018-07-22,24.05,69.51,49.35,10
2018-07-23,24.88,119.06,57.54,16
2018-07-24,21.73,83.33,65.75,13
2018-07-25,21.86,69.14,48.57,13
2018-07-26,23.08,99.91,49.1,11
2018-07-27,22.86,76.72,40.38,14
2018-07-28,24.15,45.61,57.98,12
2018-07-29,21.4,86.6,54.06,12
2018-07-30,23.38,50.19,47.58,13
2018-07-31,22.71,28.2,45.58,8
2018-08-01,21.55,37.47,47.67,11
2018-08-02,21.15,84.51,43.32,15
2018-08-03,22.7,90.88,49.29,17
2018-08-04,22.73,58.86,45.49,13
2018-08-05,24.24,76.6,43.69,12
2018-08-06,20.69,74.16,47.76,14
2018-08-07,21.83,98.08,54.17,15
2018-08-08,21.51,46.29,57.07,11
2018-08-09,22.49,38.69,53.56,12
2018-08-10,21.92,77.81,55.14,14
2018-08-11,20.34,73.06,51.23,12
2018-08-12,23.66,34.99,48.78,10
2018-08-13,21.83,59.62,41.99,11
2018-08-14,19.45,46.12,51.36,10
2018-08-15,24.05,84.09,51.05,12
2018-08-16,19.56,64.18,42.08,13
2018-08-17,20.36,66.04,45.77,13
2018-08-18,24.64,59.08,42.35,11
2018-08-19,20.08,60.63,47.67,13
2018-08-20,21.67,67.01,44.32,11
2018-08-21,22.64,74.78,41.78,12
2018-08-22,21.46,96.36,48.21,12
2018-08-23,20.69,49.62,49.67,11
2018-08-24,23.14,87.2,35.76,13
2018-08-25,20.64,50.59,51.67,12
2018-08-26,20.53,42.44,40.2,9
2018-08-27,18.54,36.43,41.36,13
2018-08-28,19.9,83.28,38.72,15
2018-08-29,18.85,35.84,41.93,12
2018-08-30,22.0,37.73,45.58,12
2018-08-31,23.95,45.73,55.97,9
2018-09-01,21.94,73.59,35.39,10
2018-09-02,21.5,57.04,30.0,11
2018-09-03,22.66,53.73,37.0,10
2018-09-04,21.87,79.86,36.99,13
2018-09-05,20.75,56.04,42.31,9
2018-09-06,21.09,58.93,43.92,11
2018-09-07,23.12,74.33,39.68,12
2018-09-08,22.21,31.29,43.48,10
2018-09-09,20.19,118.03,37.83,16
2018-09-10,15.14,16.45,43.69,10
2018-09-11,21.93,35.65,37.82,11
2018-09-12,20.89,70.31,40.44,11
2018-09-13,18.27,89.76,36.56,12
2018-09-14,19.33,50.45,39.75,12
2018-09-15,19.66,66.68,46.56,10
2018-09-16,20.16,54.11,38.49,11
2018-09-17,19.31,18.42,30.0,9
2018-09-18,17.98,80.08,45.3,16
2018-09-19,18.85,92.37,39.64,10
2018-09-20,21.22,73.43,36.34,11
2018-09-21,20.26,58.41,38.32,15
2018-09-22,17.4,26.52,37.85,11
2018-09-23,20.93,44.47,36.19,9
2018-09-24,18.78,63.54,36.44,17
2018-09-25,16.73,52.82,39.64,9
2018-09-26,22.09,32.55,36.97,9
2018-09-27,18.65,45.8,42.23,9
2018-09-28,22.69,65.41,47.41,12
2018-09-29,21.35,80.34,35.47,15
2018-09-30,18.48,57.75,56.41,12
2018-10-01,21.27,23.91,45.6,8
2018-10-02,18.5,64.83,43.6,10
2018-10-03,18.56,29.61,40.88,9
2018-10-04,21.63,93.06,43.7,13
2018-10-05,20.32,32.81,41.37,11
2018-10-06,19.07,84.43,43.4,13
2018-10-07,20.66,15.32,34.92,10
2018-10-08,19.03,38.38,40.79,9
2018-10-09,19.23,82.6,38.99,12
2018-10-10,22.0,62.42,41.18,14
2018-10-11,21.27,42.05,39.59,13
2018-10-12,22.6,78.53,44.38,13
2018-10-13,21.76,54.54,41.42,11
2018-10-14,18.75,30.01,30.93,10
2018-10-15,21.21,33.3,42.34,9
2018-10-16,18.79,42.28,43.75,11
2018-10-17,21.27,22.36,38.4,7
2018-10-18,20.74,43.97,46.56,11
2018-10-19,19.21,93.71,37.57,13
2018-10-20,21.03,28.09,37.76,10
2018-10-21,18.52,69.01,45.9,14
2018-10-22,19.3,63.67,35.36,13
2018-10-23,20.73,104.47,46.62,14
2018-10-24,19.13,46.58,42.78,9
2018-10-25,17.52,23.08,42.32,7
2018-10-26,18.85,48.06,40.57,11
2018-10-27,20.98,72.8,41.24,12
2018-10-28,20.25,53.81,37.23,8
2018-10-29,22.28,55.18,37.13,9
2018-10-30,18.83,52.59,40.48,12
2018-10-31,19.16,55.99,39.79,14
2018-11-01,19.58,44.42,37.05,13
2018-11-02,21.71,36.31,36.59,10
2018-11-03,20.26,41.11,47.45,9
2018-11-04,21.95,66.79,44.53,10
2018-11-05,19.4,90.63,52.98,14
2018-11-06,19.31,43.3,46.47,10
2018-11-07,20.93,51.92,43.14,10
2018-11-08,21.43,83.75,42.07,11
2018-11-09,21.96,94.91,39.93,12
2018-11-10,22.14,64.37,50.49,11
2018-11-11,20.51,41.25,52.42,11
2018-11-12,21.18,52.42,44.33,11
2018-11-13,21.15,76.65,45.25,15
2018-11-14,19.21,72.44,42.3,13
2018-11-15,22.88,54.07,42.32,11
2018-11-16,21.75,84.99,45.91,10
2018-11-17,23.29,59.55,53.01,9
2018-11-18,19.83,67.55,55.79,12
2018-11-19,23.16,62.94,40.61,11
2018-11-20,19.83,68.61,48.52,9
2018-11-21,22.8,77.59,36.28,11
2018-11-22,23.85,57.9,47.88,11
2018-11-23,20.96,82.68,42.84,12
2018-11-24,21.45,87.81,40.2,16
2018-11-25,20.22,93.7,55.74,13
2018-11-26,23.08,56.65,49.41,13
2018-11-27,21.82,79.05,50.39,10
2018-11-28,23.27,103.67,42.63,11
2018-11-29,21.92,84.32,56.62,13
2018-11-30,23.71,80.05,53.07,16
2018-12-01,23.55,72.04,47.34,10
2018-12-02,23.44,63.0,48.83,11
2018-12-03,20.89,26.6,47.59,11
2018-12-04,20.96,43.49,53.95,10
2018-12-05,26.02,88.33,41.1,12
2018-12-06,22.76,75.02,49.6,11
2018-12-07,22.84,113.53,52.84,15
2018-12-08,25.03,89.52,58.96,13
2018-12-09,21.4,68.94,50.6,12
2018-12-10,22.82,101.71,50.9,14
2018-12-11,23.09,81.39,50.49,14
2018-12-12,23.62,61.15,61.66,11
2018-12-13,22.35,78.42,47.72,16
2018-12-14,20.34,62.07,42.8,15
2018-12-15,23.58,57.07,49.96,11
2018-12-16,25.44,67.97,55.4,14
2018-12-17,22.55,120.29,59.74,12
2018-12-18,21.7,101.88,57.4,11
2018-12-19,25.04,108.05,57.68,15
2018-12-20,23.79,92.52,50.85,13
2018-12-21,21.93,87.63,50.82,12
2018-12-22,26.48,102.26,50.16,12
2018-12-23,24.24,110.7,52.25,16
2018-12-24,23.53,67.6,55.15,12
2018-12-25,25.1,73.12,54.65,15
2018-12-26,23.99,70.28,57.12,11
2018-12-27,22.62,79.06,61.15,14
2018-12-28,25.45,27.26,61.93,11
2018-12-29,24.91,54.29,55.88,12
2018-12-30,25.95,86.02,62.21,14
2018-12-31,25.65,72.85,61.76,17
2019-01-01,25.6,110.21,63.9,16
2019-01-02,25.37,82.5,49.57,11
2019-01-03,24.06,140.78,62.97,15
2019-01-04,25.66,94.77,61.9,15
2019-01-05,26.59,109.55,59.22,13
2019-01-06,27.8,99.39,74.16,13
2019-01-07,24.3,129.7,55.9,16
2019-01-08,24.52,88.02,60.09,16
2019-01-09,26.58,154.51,59.72,14
2019-01-10,27.45,130.09,63.31,16
2019-01-11,28.45,124.28,72.24,15
2019-01-12,26.72,69.88,66.41,12
2019-01-13,24.46,83.98,68.77,13
2019-01-14,25.35,124.37,59.22,13
2019-01-15,26.07,103.84,67.2,14
2019-01-16,27.65,115.03,65.59,14
2019-01-17,24.41,91.93,59.35,15
2019-01-18,24.48,94.27,61.76,14
2019-01-19,29.35,117.91,69.11,14
2019-01-20,25.27,98.72,70.01,14
2019-01-21,25.92,94.15,76.84,13
2019-01-22,28.18,102.8,68.2,13
2019-01-23,26.7,143.3,62.87,16
2019-01-24,26.3,131.83,71.34,14
2019-01-25,25.69,115.71,58.85,16
2019-01-26,27.59,115.5,71.43,14
2019-01-27,27.98,174.5,66.1,15
2019-01-28,28.47,99.89,69.14,16
2019-01-29,27.64,116.93,71.57,14
2019-01-30,29.15,115.56,67.68,14
2019-01-31,26.66,104.99,72.55,14
2019-02-01,26.85,124.61,67.19,16
